证券代码,证券名称,交易时间,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅%,成交量,成交额
000016,上证50,2004-01-02,996.9960,"1,021.5680",993.8920,"1,011.3470",——,——,"80,646","5,742,758,967"
000016,上证50,2004-01-05,"1,008.2790","1,060.8980","1,008.2790","1,060.8010",49.4540,4.8899,"144,681","10,706,463,941"
000016,上证50,2004-01-06,"1,059.1410","1,086.6940","1,059.0950","1,075.6560",14.8550,1.4004,"169,913","12,416,997,345"
000016,上证50,2004-01-07,"1,075.5620","1,095.8410","1,070.9800","1,086.3030",10.6471,0.9898,"137,294","10,352,534,788"
000016,上证50,2004-01-08,"1,087.6800","1,108.2910","1,082.5090","1,102.6620",16.3590,1.5059,"107,804","8,188,926,758"
000016,上证50,2004-01-09,"1,105.7700","1,115.4610","1,079.0720","1,081.7850",-20.8771,-1.8933,"134,674","10,548,445,392"
000016,上证50,2004-01-12,"1,081.8070","1,117.5050","1,079.7730","1,116.7990",35.0140,3.2367,"102,339","8,376,568,721"
000016,上证50,2004-01-13,"1,120.1490","1,123.6560","1,089.6330","1,102.3410",-14.4580,-1.2946,"98,371","7,989,281,144"
000016,上证50,2004-01-14,"1,101.4450","1,101.6660","1,076.8690","1,079.7200",-22.6210,-2.0521,"71,204","5,343,577,668"
000016,上证50,2004-01-15,"1,078.5330","1,088.6700","1,070.7270","1,073.9770",-5.7430,-0.5319,"61,792","4,755,875,010"
000016,上证50,2004-01-16,"1,076.6360","1,087.8170","1,067.8470","1,083.6520",9.6750,0.9009,"71,741","5,520,318,130"
000016,上证50,2004-01-29,"1,086.6570","1,101.0270","1,084.4550","1,100.6040",16.9519,1.5643,"57,912","4,529,581,998"
000016,上证50,2004-01-30,"1,102.1700","1,103.6990","1,066.4450","1,067.5530",-33.0509,-3.0030,"77,611","5,943,973,870"
000016,上证50,2004-02-02,"1,107.4900","1,116.3140","1,069.9670","1,091.7290",24.1759,2.2646,"154,329","11,668,205,473"
000016,上证50,2004-02-03,"1,091.8650","1,103.2440","1,084.3910","1,102.9540",11.2251,1.0282,"84,111","6,827,915,398"
000016,上证50,2004-02-04,"1,104.7400","1,130.1390","1,104.7400","1,128.4430",25.4889,2.3110,"105,349","8,915,089,429"
000016,上证50,2004-02-05,"1,135.6160","1,136.4230","1,118.1680","1,127.8970",-0.5459,-0.0484,"97,743","8,521,830,200"
000016,上证50,2004-02-06,"1,125.4880","1,139.0880","1,108.9090","1,122.0840",-5.8130,-0.5154,"111,403","9,086,959,709"
000016,上证50,2004-02-09,"1,122.2850","1,134.9100","1,122.2750","1,134.6110",12.5270,1.1164,"85,983","7,038,850,173"
000016,上证50,2004-02-10,"1,137.7170","1,141.9940","1,116.9290","1,120.9610",-13.6500,-1.2031,"86,627","7,084,279,413"
000016,上证50,2004-02-11,"1,121.8070","1,123.7690","1,100.2370","1,110.0610",-10.9000,-0.9724,"92,463","7,161,101,296"
000016,上证50,2004-02-12,"1,110.8350","1,122.4820","1,092.2930","1,094.1120",-15.9490,-1.4368,"95,815","7,735,862,225"
000016,上证50,2004-02-13,"1,094.0020","1,105.8190","1,088.8590","1,096.3620",2.2500,0.2056,"69,048","5,758,474,874"
000016,上证50,2004-02-16,"1,098.8580","1,124.3550","1,098.8580","1,123.7480",27.3860,2.4979,"76,234","6,197,794,454"
000016,上证50,2004-02-17,"1,127.0980","1,132.7140","1,121.2770","1,123.6180",-0.1300,-0.0116,"88,158","7,856,931,164"
000016,上证50,2004-02-18,"1,123.7010","1,136.5320","1,119.6280","1,129.2750",5.6570,0.5035,"80,937","7,208,809,235"
000016,上证50,2004-02-19,"1,130.3960","1,138.0820","1,119.6690","1,122.3800",-6.8950,-0.6106,"71,308","6,217,181,258"
000016,上证50,2004-02-20,"1,122.9300","1,125.3720","1,112.9440","1,124.6610",2.2810,0.2032,"59,887","5,258,601,253"
000016,上证50,2004-02-23,"1,126.2310","1,129.5200","1,092.0140","1,093.1370",-31.5239,-2.8030,"88,025","7,258,275,895"
000016,上证50,2004-02-24,"1,090.2500","1,095.9370","1,072.3290","1,093.1020",-0.0350,-0.0032,"84,493","6,881,090,367"
000016,上证50,2004-02-25,"1,094.4310","1,104.3490","1,067.1270","1,070.3620",-22.7400,-2.0803,"80,640","6,373,129,920"
000016,上证50,2004-02-26,"1,068.1250","1,080.2320","1,061.1970","1,079.8970",9.5350,0.8908,"81,008","6,041,586,122"
000016,上证50,2004-02-27,"1,081.7150","1,090.8920","1,079.9340","1,088.7250",8.8280,0.8175,"72,930","5,654,382,402"
000016,上证50,2004-03-01,"1,089.6530","1,095.2330","1,076.0760","1,094.2420",5.5170,0.5067,"64,417","5,297,533,595"
000016,上证50,2004-03-02,"1,096.1050","1,099.7140","1,086.7240","1,093.3910",-0.8511,-0.0778,"55,773","4,608,231,808"
000016,上证50,2004-03-03,"1,093.3580","1,093.7420","1,067.9440","1,072.6390",-20.7520,-1.8979,"52,148","4,177,177,058"
000016,上证50,2004-03-04,"1,070.9000","1,079.2690","1,061.8880","1,078.3480",5.7090,0.5322,"48,104","3,854,363,357"
000016,上证50,2004-03-05,"1,080.3380","1,083.1400","1,070.3020","1,071.5810",-6.7670,-0.6275,"33,650","2,754,915,383"
000016,上证50,2004-03-08,"1,070.1140","1,075.7480","1,056.0440","1,057.1020",-14.4790,-1.3512,"45,998","3,706,593,742"
000016,上证50,2004-03-09,"1,057.3580","1,075.2200","1,056.8830","1,061.1590",4.0570,0.3838,"69,180","4,876,685,815"
000016,上证50,2004-03-10,"1,062.9760","1,091.3460","1,062.9760","1,091.0970",29.9380,2.8213,"61,139","4,768,362,429"
000016,上证50,2004-03-11,"1,092.7410","1,102.2210","1,086.5470","1,095.5640",4.4670,0.4094,"57,617","4,817,175,725"
000016,上证50,2004-03-12,"1,096.3480","1,102.1260","1,088.4410","1,099.0810",3.5170,0.3210,"52,360","4,158,684,024"
000016,上证50,2004-03-15,"1,100.4040","1,134.2830","1,100.1490","1,131.6750",32.5940,2.9656,"102,520","8,500,648,458"
000016,上证50,2004-03-16,"1,136.2730","1,139.4860","1,127.8510","1,135.5710",3.8960,0.3443,"73,293","6,223,977,129"
000016,上证50,2004-03-17,"1,136.4530","1,139.2760","1,124.6000","1,135.1670",-0.4039,-0.0356,"54,898","4,842,844,317"
000016,上证50,2004-03-18,"1,134.9260","1,141.8090","1,110.3180","1,111.8490",-23.3181,-2.0542,"68,698","5,785,905,281"
000016,上证50,2004-03-19,"1,110.4420","1,130.2640","1,107.1030","1,129.7750",17.9260,1.6123,"58,859","4,782,877,132"
000016,上证50,2004-03-22,"1,130.8680","1,141.8120","1,126.1930","1,134.7870",5.0121,0.4436,"50,936","4,319,534,599"
000016,上证50,2004-03-23,"1,133.9930","1,134.1260","1,115.6700","1,121.3320",-13.4551,-1.1857,"55,875","4,644,463,952"
000016,上证50,2004-03-24,"1,120.2060","1,125.0600","1,109.3340","1,115.5120",-5.8199,-0.5190,"48,001","4,213,864,128"
000016,上证50,2004-03-25,"1,114.7480","1,126.1870","1,108.1790","1,115.2390",-0.2731,-0.0245,"46,092","3,777,134,579"
000016,上证50,2004-03-26,"1,115.4930","1,118.7240","1,105.5540","1,112.7820",-2.4569,-0.2203,"53,945","4,629,500,173"
000016,上证50,2004-03-29,"1,112.2760","1,115.0540","1,100.4280","1,101.6590",-11.1231,-0.9996,"53,362","4,156,404,720"
000016,上证50,2004-03-30,"1,100.7990","1,106.0100","1,093.1190","1,101.2710",-0.3881,-0.0352,"41,586","3,465,947,282"
000016,上证50,2004-03-31,"1,102.2860","1,113.7370","1,097.8680","1,108.5400",7.2690,0.6601,"42,478","3,468,943,518"
000016,上证50,2004-04-01,"1,109.7200","1,124.2540","1,108.9140","1,123.4350",14.8950,1.3437,"46,827","3,975,839,852"
000016,上证50,2004-04-02,"1,125.3610","1,133.4370","1,122.6420","1,127.8050",4.3700,0.3890,"57,889","4,954,578,188"
000016,上证50,2004-04-05,"1,128.5060","1,129.8150","1,112.2910","1,118.2730",-9.5320,-0.8452,"62,597","5,142,214,408"
000016,上证50,2004-04-06,"1,117.8860","1,124.0170","1,106.6000","1,123.8560",5.5830,0.4993,"55,459","4,525,595,373"
000016,上证50,2004-04-07,"1,124.2510","1,125.6300","1,116.1280","1,117.4400",-6.4160,-0.5709,"46,744","4,104,683,825"
000016,上证50,2004-04-08,"1,117.1170","1,118.4750","1,109.7790","1,112.8390",-4.6010,-0.4117,"57,587","4,997,167,504"
000016,上证50,2004-04-09,"1,113.7200","1,119.1480","1,083.3320","1,088.1570",-24.6820,-2.2179,"69,219","5,577,014,949"
000016,上证50,2004-04-12,"1,082.4490","1,087.4790","1,071.1160","1,080.0800",-8.0770,-0.7423,"50,211","3,920,294,084"
000016,上证50,2004-04-13,"1,081.0530","1,087.3220","1,070.8430","1,072.7260",-7.3540,-0.6809,"49,588","3,738,541,002"
000016,上证50,2004-04-14,"1,072.1990","1,074.6270","1,052.9170","1,065.6820",-7.0441,-0.6567,"48,380","3,806,044,083"
000016,上证50,2004-04-15,"1,066.1800","1,072.2380","1,053.0780","1,055.8890",-9.7930,-0.9189,"36,012","2,762,241,150"
000016,上证50,2004-04-16,"1,056.7950","1,071.5510","1,049.0250","1,071.2280",15.3390,1.4527,"44,376","3,409,113,103"
000016,上证50,2004-04-19,"1,072.4990","1,073.3980","1,052.5020","1,054.7380",-16.4900,-1.5394,"40,786","2,964,938,216"
000016,上证50,2004-04-20,"1,053.4370","1,059.4170","1,045.2040","1,052.2440",-2.4940,-0.2365,"33,938","2,559,575,773"
000016,上证50,2004-04-21,"1,053.3770","1,061.6530","1,040.3730","1,043.5320",-8.7119,-0.8279,"44,928","3,406,300,979"
000016,上证50,2004-04-22,"1,042.4700","1,055.2100","1,039.3510","1,050.7570",7.2250,0.6924,"41,356","3,094,117,948"
000016,上证50,2004-04-23,"1,048.2330","1,048.2680","1,032.8670","1,034.4090",-16.3480,-1.5558,"32,363","2,428,809,078"
000016,上证50,2004-04-26,"1,034.0440","1,041.5900","1,030.0580","1,038.9990",4.5900,0.4437,"25,079","1,895,935,759"
000016,上证50,2004-04-27,"1,040.9150","1,045.2440","1,027.5590","1,031.2170",-7.7820,-0.7490,"35,993","2,718,657,863"
000016,上证50,2004-04-28,"1,028.4580","1,034.9120","1,015.8670","1,029.8060",-1.4110,-0.1368,"37,334","2,926,455,856"
000016,上证50,2004-04-29,"1,028.5850","1,037.7510","1,015.4970","1,016.5130",-13.2930,-1.2908,"48,114","3,833,891,295"
000016,上证50,2004-04-30,"1,017.6410","1,029.6190","1,011.2090","1,025.9540",9.4410,0.9288,"47,818","3,631,128,478"
000016,上证50,2004-05-10,"1,028.4570","1,031.0170",993.6431,996.1641,-29.7900,-2.9036,"27,972","2,017,385,657"
000016,上证50,2004-05-11,994.0551,"1,006.1660",989.3140,"1,003.8980",7.7340,0.7764,"21,331","1,583,534,920"
000016,上证50,2004-05-12,"1,004.7960","1,025.4130","1,001.9670","1,025.0200",21.1220,2.1040,"32,019","2,256,198,839"
000016,上证50,2004-05-13,"1,026.6690","1,026.8170","1,016.2490","1,020.9980",-4.0220,-0.3924,"21,051","1,611,706,388"
000016,上证50,2004-05-14,"1,020.9020","1,021.3080",994.9520,997.9470,-23.0510,-2.2577,"26,758","1,859,103,878"
000016,上证50,2004-05-17,993.1401,999.4520,980.6721,981.7371,-16.2100,-1.6243,"29,757","2,112,824,131"
000016,上证50,2004-05-18,978.2991,989.4971,966.0610,989.2070,7.4700,0.7609,"52,228","3,990,088,878"
000016,上证50,2004-05-19,989.8660,"1,001.8960",981.1210,988.9221,-0.2850,-0.0288,"38,523","2,707,214,720"
000016,上证50,2004-05-20,988.9891,"1,000.2740",981.2791,985.9310,-2.9910,-0.3025,"26,132","1,916,713,817"
000016,上证50,2004-05-21,985.9280,995.1791,985.1360,994.4501,8.5190,0.8641,"25,837","1,798,512,030"
000016,上证50,2004-05-24,995.0751,997.7220,989.2070,991.8470,-2.6030,-0.2618,"20,524","1,540,019,063"
000016,上证50,2004-05-25,991.7740,991.9980,977.2220,978.5950,-13.2520,-1.3361,"23,118","1,642,335,890"
000016,上证50,2004-05-26,976.5231,986.9401,972.4080,984.9980,6.4030,0.6543,"17,746","1,280,284,170"
000016,上证50,2004-05-27,984.5811,"1,006.6860",977.7280,"1,003.2860",18.2880,1.8567,"40,149","2,728,369,357"
000016,上证50,2004-05-28,"1,003.9310","1,005.8800",994.4120,995.6370,-7.6490,-0.7624,"21,025","1,485,279,799"
000016,上证50,2004-05-31,995.8340,"1,003.7600",994.6830,"1,001.1940",5.5570,0.5581,"17,876","1,243,435,743"
000016,上证50,2004-06-01,"1,000.2770","1,014.2120",999.3320,"1,014.1740",12.9800,1.2965,"29,041","2,269,399,926"
000016,上证50,2004-06-02,"1,014.3090","1,014.7130",999.2211,"1,001.6870",-12.4870,-1.2312,"26,566","1,929,636,378"
000016,上证50,2004-06-03,"1,000.9980","1,001.1360",985.1041,986.4460,-15.2410,-1.5215,"20,883","1,542,200,333"
000016,上证50,2004-06-04,985.5480,992.0330,981.6151,986.2250,-0.2210,-0.0224,"20,908","1,490,411,261"
000016,上证50,2004-06-07,984.0361,984.0840,967.6390,973.2200,-13.0050,-1.3187,"21,632","1,456,315,548"
000016,上证50,2004-06-08,971.0270,974.6481,952.8420,954.7700,-18.4500,-1.8958,"32,903","2,191,539,097"
000016,上证50,2004-06-09,952.1890,956.6810,938.9611,941.3040,-13.4660,-1.4104,"30,923","2,182,544,126"
000016,上证50,2004-06-10,939.4971,951.3480,936.6411,944.2540,2.9500,0.3134,"28,515","1,976,829,929"
000016,上证50,2004-06-11,947.5001,961.5701,941.5450,942.8621,-1.3920,-0.1474,"29,489","1,948,677,757"
000016,上证50,2004-06-14,941.0391,941.0391,919.5291,924.5941,-18.2680,-1.9375,"28,910","1,871,260,637"
000016,上证50,2004-06-15,922.9310,948.2800,919.9590,942.6790,18.0850,1.9560,"30,572","2,012,642,986"
000016,上证50,2004-06-16,943.3621,958.9971,933.4800,947.1630,4.4840,0.4757,"33,626","2,174,803,698"
000016,上证50,2004-06-17,946.5590,948.3651,924.7910,926.0361,-21.1270,-2.2306,"25,907","1,730,966,541"
000016,上证50,2004-06-18,922.3420,922.3420,899.2681,910.1871,-15.8490,-1.7115,"35,720","2,423,699,639"
000016,上证50,2004-06-21,904.9531,913.9120,899.2150,909.0460,-1.1411,-0.1254,"21,256","1,377,606,469"
000016,上证50,2004-06-22,908.8560,924.6171,905.9410,918.7980,9.7520,1.0728,"25,032","1,619,832,423"
000016,上证50,2004-06-23,918.4330,918.4330,905.4141,912.8530,-5.9450,-0.6470,"22,272","1,390,556,925"
000016,上证50,2004-06-24,911.3640,918.3220,905.0020,906.4171,-6.4360,-0.7050,"23,116","1,452,108,249"
000016,上证50,2004-06-25,904.4750,912.8831,890.2220,891.7900,-14.6270,-1.6137,"24,486","1,529,802,288"
000016,上证50,2004-06-28,887.1600,892.5811,880.5300,883.7551,-8.0350,-0.9010,"22,460","1,344,801,499"
000016,上证50,2004-06-29,885.0620,901.3890,877.3240,901.0480,17.2930,1.9568,"31,396","1,837,818,791"
000016,上证50,2004-06-30,900.3420,907.3730,894.1901,897.7070,-3.3410,-0.3708,"27,006","1,597,220,086"
000016,上证50,2004-07-01,896.3781,927.6230,896.0120,925.0010,27.2940,3.0404,"44,600","2,891,951,000"
000016,上证50,2004-07-02,924.0811,931.4160,917.0391,926.6171,1.6160,0.1747,"31,608","2,032,093,065"
000016,上证50,2004-07-05,925.3690,928.7471,919.0020,928.6660,2.0490,0.2211,"33,073","2,111,429,211"
000016,上证50,2004-07-06,928.7631,944.2870,928.3860,931.8831,3.2170,0.3464,"42,260","2,620,930,339"
000016,上证50,2004-07-07,930.6840,930.7391,921.2371,923.8640,-8.0190,-0.8605,"21,190","1,355,974,934"
000016,上证50,2004-07-08,922.6331,927.3721,917.4700,927.0350,3.1710,0.3432,"20,793","1,223,529,965"
000016,上证50,2004-07-09,927.2200,936.9210,922.2761,923.2020,-3.8330,-0.4135,"22,562","1,465,359,315"
000016,上证50,2004-07-12,919.7861,919.7861,901.5181,904.5530,-18.6490,-2.0200,"25,283","1,611,869,365"
000016,上证50,2004-07-13,902.2700,909.9301,898.0760,906.9661,2.4130,0.2668,"21,188","1,347,094,435"
000016,上证50,2004-07-14,907.5170,914.7081,897.2321,912.1910,5.2250,0.5761,"30,500","1,875,739,815"
000016,上证50,2004-07-15,912.9241,926.2501,909.6541,925.6780,13.4870,1.4785,"45,549","3,066,440,290"
000016,上证50,2004-07-16,927.4020,948.8480,926.4340,946.1780,20.5000,2.2146,"83,714","5,033,078,400"
000016,上证50,2004-07-19,946.3391,954.1620,938.6880,947.4241,1.2460,0.1317,"42,512","2,691,093,108"
000016,上证50,2004-07-20,945.7300,946.0131,934.7250,939.2250,-8.1990,-0.8654,"37,158","2,443,010,167"
000016,上证50,2004-07-21,937.4520,943.1100,932.2830,940.5081,1.2830,0.1366,"23,265","1,564,224,863"
000016,上证50,2004-07-22,940.3770,941.7560,910.2111,913.1381,-27.3700,-2.9101,"48,326","3,174,565,344"
000016,上证50,2004-07-23,910.2081,915.9890,901.7570,915.0430,1.9050,0.2086,"43,915","2,693,614,747"
000016,上证50,2004-07-26,910.3060,914.2440,899.6370,903.7510,-11.2920,-1.2340,"26,261","1,605,693,313"
000016,上证50,2004-07-27,902.9020,909.4360,896.2371,903.3210,-0.4300,-0.0476,"29,569","1,838,285,179"
000016,上证50,2004-07-28,904.2900,914.0421,891.7230,906.0540,2.7330,0.3025,"35,245","2,092,747,447"
000016,上证50,2004-07-29,905.6721,918.8580,905.5380,918.7921,12.7380,1.4059,"40,660","2,257,106,083"
000016,上证50,2004-07-30,919.9420,920.5231,905.6290,906.2650,-12.5270,-1.3634,"32,013","1,906,124,568"
000016,上证50,2004-08-02,901.8121,905.9020,897.6130,900.0181,-6.2469,-0.6893,"19,964","1,368,181,415"
000016,上证50,2004-08-03,898.4890,905.3000,891.7570,893.3010,-6.7170,-0.7463,"23,331","1,636,258,738"
000016,上证50,2004-08-04,893.0601,938.2350,888.7930,923.0190,29.7180,3.3268,"76,718","4,394,513,358"
000016,上证50,2004-08-05,919.8391,929.2581,907.6951,909.0770,-13.9420,-1.5105,"44,038","2,575,705,867"
000016,上证50,2004-08-06,908.3300,920.0240,904.5551,911.5551,2.4780,0.2726,"33,897","2,125,442,885"
000016,上证50,2004-08-09,909.4241,922.9380,906.6570,920.7551,9.2000,1.0093,"29,366","1,762,248,719"
000016,上证50,2004-08-10,921.7001,927.9321,918.0770,926.5370,5.7820,0.6280,"25,373","1,594,622,269"
000016,上证50,2004-08-11,926.4810,926.9440,911.8610,914.6060,-11.9310,-1.2877,"25,060","1,450,838,920"
000016,上证50,2004-08-12,909.6840,909.6840,899.6591,907.8270,-6.7790,-0.7412,"26,617","1,539,754,250"
000016,上证50,2004-08-13,901.2601,914.5400,898.7330,907.0010,-0.8260,-0.0910,"37,554","2,447,547,129"
000016,上证50,2004-08-16,905.5181,912.1201,901.4481,904.0081,-2.9930,-0.3300,"25,788","1,591,172,636"
000016,上证50,2004-08-17,903.7811,912.6970,898.8701,910.8600,6.8520,0.7580,"20,790","1,355,623,357"
000016,上证50,2004-08-18,910.9321,922.1691,910.4080,911.8461,0.9860,0.1083,"25,939","1,827,817,754"
000016,上证50,2004-08-19,911.4850,911.4850,898.9860,903.3160,-8.5300,-0.9355,"24,784","1,588,466,127"
000016,上证50,2004-08-20,900.8461,909.5200,896.7040,904.8270,1.5110,0.1673,"25,247","1,585,797,144"
000016,上证50,2004-08-23,903.1860,903.2061,889.0320,889.6580,-15.1690,-1.6765,"20,735","1,388,248,799"
000016,上证50,2004-08-24,887.9061,900.3060,883.2570,897.7670,8.1090,0.9115,"24,236","1,407,404,484"
000016,上证50,2004-08-25,897.6461,899.2570,892.1440,894.3680,-3.3990,-0.3786,"15,450","910,583,445"
000016,上证50,2004-08-26,893.4540,895.6530,886.4271,892.0980,-2.2700,-0.2538,"15,302","971,337,060"
000016,上证50,2004-08-27,891.9860,894.8920,879.6650,883.7040,-8.3940,-0.9409,"20,797","1,246,730,322"
000016,上证50,2004-08-30,880.6450,884.7061,876.5521,882.0460,-1.6580,-0.1876,"16,391","875,080,163"
000016,上证50,2004-08-31,896.8600,908.2050,888.3660,895.7830,13.7370,1.5574,"29,101","1,758,483,486"
000016,上证50,2004-09-01,894.6230,894.6230,879.3950,880.5421,-15.2410,-1.7014,"20,201","1,210,200,557"
000016,上证50,2004-09-02,878.6301,882.6301,867.0190,881.5670,1.0250,0.1164,"31,592","1,755,491,139"
000016,上证50,2004-09-03,882.0811,884.1550,875.3751,879.4171,-2.1500,-0.2439,"15,972","888,022,574"
000016,上证50,2004-09-06,878.4011,879.2690,871.1481,873.9641,-5.4530,-0.6201,"13,790","722,968,779"
000016,上证50,2004-09-07,874.1000,878.8610,869.8721,877.7731,3.8090,0.4358,"15,973","873,013,689"
000016,上证50,2004-09-08,877.1431,877.7501,858.8591,864.5900,-13.1830,-1.5019,"38,340","1,650,678,497"
000016,上证50,2004-09-09,862.3630,862.5370,847.0731,848.4550,-16.1350,-1.8662,"29,605","1,563,017,827"
000016,上证50,2004-09-10,846.3790,852.6530,839.9271,851.9691,3.5140,0.4142,"18,009","993,716,674"
000016,上证50,2004-09-13,850.2250,850.2250,833.0930,834.1041,-17.8650,-2.0969,"18,634","1,039,460,266"
000016,上证50,2004-09-14,838.5480,864.6561,838.5480,860.0970,25.9930,3.1163,"39,629","2,148,503,645"
000016,上证50,2004-09-15,862.5720,905.6251,859.8931,892.7690,32.6720,3.7986,"85,206","4,849,469,438"
000016,上证50,2004-09-16,899.8981,909.9070,893.3760,903.4030,10.6340,1.1911,"65,117","3,628,404,854"
000016,上证50,2004-09-17,905.5690,932.8170,901.6541,932.3151,28.9121,3.2003,"98,758","5,755,648,231"
000016,上证50,2004-09-20,939.4221,965.2870,938.4550,965.1091,32.7940,3.5175,"131,342","7,945,315,642"
000016,上证50,2004-09-21,967.5560,967.7820,947.7830,955.0010,-10.1080,-1.0473,"90,685","5,622,232,888"
000016,上证50,2004-09-22,951.8430,957.4720,929.8491,933.1011,-21.9000,-2.2932,"90,214","5,655,622,840"
000016,上证50,2004-09-23,931.6680,967.7581,926.3680,967.3231,34.2220,3.6676,"61,978","4,001,841,745"
000016,上证50,2004-09-24,975.1201,991.7350,950.3370,951.0911,-16.2320,-1.6780,"136,354","9,451,564,848"
000016,上证50,2004-09-27,964.0181,971.3541,940.3721,946.1370,-4.9540,-0.5209,"63,801","3,967,508,423"
000016,上证50,2004-09-28,948.1840,954.0991,937.3040,947.7731,1.6360,0.1729,"43,361","2,713,172,890"
000016,上证50,2004-09-29,948.5101,950.9930,934.9510,936.4620,-11.3110,-1.1934,"38,877","2,445,125,211"
000016,上证50,2004-09-30,936.3801,938.6910,920.5391,924.3550,-12.1070,-1.2928,"43,173","2,600,394,979"
000016,上证50,2004-10-08,922.7991,936.2391,904.9810,936.0081,11.6530,1.2607,"47,315","3,030,504,542"
000016,上证50,2004-10-11,936.4761,938.6440,920.6041,923.2170,-12.7910,-1.3666,"63,026","4,238,534,467"
000016,上证50,2004-10-12,920.7791,921.4221,900.1910,902.7180,-20.4990,-2.2204,"51,087","3,339,712,218"
000016,上证50,2004-10-13,901.2720,909.1320,894.6730,901.9700,-0.7480,-0.0829,"42,510","3,012,747,016"
000016,上证50,2004-10-14,902.4700,903.4780,874.7010,876.8181,-25.1520,-2.7886,"49,722","3,487,964,612"
000016,上证50,2004-10-15,873.7610,884.7780,867.2990,879.7180,2.9000,0.3307,"40,024","2,882,171,232"
000016,上证50,2004-10-18,880.2670,887.6431,869.0361,882.6630,2.9450,0.3348,"25,585","1,805,715,808"
000016,上证50,2004-10-19,885.3751,901.2941,882.8510,884.9290,2.2660,0.2567,"34,561","2,289,001,724"
000016,上证50,2004-10-20,884.5421,884.5421,867.5980,879.3851,-5.5439,-0.6265,"33,477","2,238,481,067"
000016,上证50,2004-10-21,879.6641,885.5610,861.6121,864.3071,-15.0780,-1.7146,"60,557","4,023,164,944"
000016,上证50,2004-10-22,864.3810,881.1870,858.6041,878.7401,14.4330,1.6699,"52,239","3,418,105,697"
000016,上证50,2004-10-25,886.0530,893.1071,864.4210,865.6530,-13.0870,-1.4893,"59,314","3,696,518,562"
000016,上证50,2004-10-26,864.4280,875.9561,851.4520,875.8550,10.2020,1.1785,"58,156","3,687,137,679"
000016,上证50,2004-10-27,876.9780,885.1050,866.5560,884.8500,8.9950,1.0270,"74,507","4,359,400,740"
000016,上证50,2004-10-28,885.4120,892.7770,879.4720,882.9120,-1.9380,-0.2190,"59,234","3,650,357,116"
000016,上证50,2004-10-29,867.5740,881.2430,860.6830,870.7900,-12.1220,-1.3730,"61,567","3,746,724,231"
000016,上证50,2004-11-01,869.1710,875.4321,862.4200,862.8270,-7.9630,-0.9145,"38,962","2,212,848,230"
000016,上证50,2004-11-02,861.9600,865.1880,853.3890,862.2460,-0.5810,-0.0673,"35,054","2,123,590,518"
000016,上证50,2004-11-03,864.3580,879.0560,862.0500,877.5300,15.2840,1.7726,"42,182","2,859,490,054"
000016,上证50,2004-11-04,877.7640,885.6080,858.1411,860.8140,-16.7160,-1.9049,"46,418","2,880,399,970"
000016,上证50,2004-11-05,864.7111,870.0640,857.4561,862.2610,1.4470,0.1681,"30,292","1,841,079,391"
000016,上证50,2004-11-08,860.6301,866.1450,853.3090,864.3400,2.0790,0.2411,"19,982","1,230,129,021"
000016,上证50,2004-11-09,864.8870,871.2180,860.2750,864.5651,0.2250,0.0260,"17,882","1,072,761,557"
000016,上证50,2004-11-10,867.1000,904.2720,860.9570,897.7650,33.2000,3.8401,"85,880","4,734,148,363"
000016,上证50,2004-11-11,900.3450,914.3600,893.2991,894.1121,-3.6530,-0.4069,"85,061","5,031,483,266"
000016,上证50,2004-11-12,893.1721,902.9791,890.3500,898.1660,4.0540,0.4534,"44,575","2,542,837,237"
000016,上证50,2004-11-15,900.6630,909.5480,899.6251,906.9850,8.8190,0.9819,"39,772","2,440,231,608"
000016,上证50,2004-11-16,908.4890,911.0991,901.1100,906.7341,-0.2510,-0.0277,"36,176","2,108,219,045"
000016,上证50,2004-11-17,906.3030,906.8801,892.9260,896.1050,-10.6290,-1.1722,"28,145","1,658,436,647"
000016,上证50,2004-11-18,894.3170,901.2220,893.4810,900.8160,4.7110,0.5257,"25,699","1,569,540,104"
000016,上证50,2004-11-19,902.4760,907.5731,898.2421,906.9910,6.1750,0.6855,"33,704","2,014,624,536"
000016,上证50,2004-11-22,907.0510,910.0530,901.6741,905.8411,-1.1500,-0.1268,"34,683","2,114,586,263"
000016,上证50,2004-11-23,905.7900,905.7900,892.6490,893.2850,-12.5560,-1.3861,"32,424","2,042,679,819"
000016,上证50,2004-11-24,893.3911,902.6880,888.2141,889.1180,-4.1670,-0.4665,"36,881","2,140,211,194"
000016,上证50,2004-11-25,889.4290,893.8911,883.6860,890.7770,1.6590,0.1866,"34,991","1,840,650,054"
000016,上证50,2004-11-26,890.3781,893.4641,888.2061,889.0831,-1.6940,-0.1902,"21,303","1,182,153,764"
000016,上证50,2004-11-29,887.7620,889.2861,877.9810,879.2581,-9.8250,-1.1051,"23,158","1,295,307,350"
000016,上证50,2004-11-30,878.3530,882.5010,875.8890,879.3080,0.0500,0.0057,"20,941","1,175,614,865"
000016,上证50,2004-12-01,880.0720,881.7731,874.6550,875.3970,-3.9110,-0.4448,"19,099","1,159,091,302"
000016,上证50,2004-12-02,874.8790,875.0471,865.1260,871.1251,-4.2720,-0.4880,"30,108","1,932,301,131"
000016,上证50,2004-12-03,870.5701,878.2700,869.5710,871.5580,0.4330,0.0497,"23,357","1,427,372,675"
