证券代码,证券名称,交易时间,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅%,成交量,成交额,结算价
IC00C1,IC当月连续,2017-07-03,"6,102.8000","6,152.4000","6,086.0000","6,146.0000",48.7998,0.8004,"10,519","12,879,177,216","6,141.0000"
IC00C1,IC当月连续,2017-07-04,"6,147.2000","6,147.6000","6,090.8000","6,119.0000",-27.0000,-0.4393,"10,580","12,942,526,720","6,113.6000"
IC00C1,IC当月连续,2017-07-05,"6,114.0000","6,170.8000","6,100.8000","6,161.4000",42.3999,0.6929,"10,359","12,709,574,912","6,157.8000"
IC00C1,IC当月连续,2017-07-06,"6,162.2000","6,187.2000","6,106.6000","6,146.4000",-15.0000,-0.2435,"11,767","14,477,061,120","6,155.0000"
IC00C1,IC当月连续,2017-07-07,"6,137.4000","6,208.2000","6,133.6000","6,183.2000",36.8003,0.5987,"9,324","11,499,475,456","6,186.2000"
IC00C1,IC当月连续,2017-07-10,"6,177.6000","6,209.6000","6,144.2000","6,165.0000",-18.2002,-0.2943,"10,530","13,008,020,992","6,176.6000"
IC00C1,IC当月连续,2017-07-11,"6,173.0000","6,173.0000","6,092.2000","6,108.4000",-56.6001,-0.9181,"11,885","14,590,995,200","6,117.4000"
IC00C1,IC当月连续,2017-07-12,"6,117.4000","6,123.8000","6,013.8000","6,085.4000",-23.0000,-0.3765,"14,774","17,923,129,088","6,076.0000"
IC00C1,IC当月连续,2017-07-13,"6,100.0000","6,152.6000","6,080.4000","6,108.2000",22.8003,0.3747,"13,115","16,034,977,792","6,105.8000"
IC00C1,IC当月连续,2017-07-14,"6,101.4000","6,125.0000","6,065.4000","6,093.4000",-14.8003,-0.2423,"10,337","12,603,315,712","6,091.2000"
IC00C1,IC当月连续,2017-07-17,"6,080.8000","6,090.0000","5,821.2000","5,825.6000",-267.7998,-4.3949,"14,069","16,697,108,480","5,872.2000"
IC00C1,IC当月连续,2017-07-18,"5,825.0000","5,903.6000","5,818.0000","5,899.0000",73.3999,1.2600,"13,280","15,579,468,288","5,890.0000"
IC00C1,IC当月连续,2017-07-19,"5,898.8000","6,045.0000","5,883.0000","6,033.2000",134.2002,2.2750,"12,040","14,354,701,568","6,026.2000"
IC00C1,IC当月连续,2017-07-20,"6,038.2000","6,099.2000","6,033.4000","6,074.0000",40.7998,0.6763,"7,763","9,434,240,000","6,073.2000"
IC00C1,IC当月连续,2017-07-21,"6,070.2000","6,129.8000","6,058.0000","6,123.0000",49.0000,0.8067,"4,391","5,360,172,032","6,123.2100"
IC00C1,IC当月连续,2017-07-24,"6,044.2000","6,117.2000","6,031.0000","6,083.8000",-39.2002,-0.6402,"12,208","14,829,466,368","6,090.6000"
IC00C1,IC当月连续,2017-07-25,"6,085.4000","6,097.4000","6,023.8000","6,081.2000",-2.5996,-0.0427,"12,117","14,685,895,168","6,056.4000"
IC00C1,IC当月连续,2017-07-26,"6,099.0000","6,099.8000","6,033.4000","6,070.0000",-11.2002,-0.1842,"11,368","13,780,793,856","6,061.0000"
IC00C1,IC当月连续,2017-07-27,"6,065.6000","6,148.8000","6,014.8000","6,129.4000",59.3999,0.9786,"13,550","16,519,049,216","6,135.6000"
IC00C1,IC当月连续,2017-07-28,"6,120.0000","6,195.0000","6,115.2000","6,185.2000",55.8003,0.9104,"11,414","14,050,925,056","6,182.4000"
IC00C1,IC当月连续,2017-07-31,"6,181.2000","6,277.2000","6,155.6000","6,265.6000",80.3999,1.2999,"10,639","13,237,004,288","6,262.6000"
IC00C1,IC当月连续,2017-08-01,"6,266.2000","6,272.0000","6,223.4000","6,247.6000",-18.0000,-0.2873,"9,877","12,337,757,184","6,241.4000"
IC00C1,IC当月连续,2017-08-02,"6,258.0000","6,288.8000","6,205.0000","6,225.4000",-22.2002,-0.3553,"11,432","14,283,798,784","6,226.8000"
IC00C1,IC当月连续,2017-08-03,"6,215.6000","6,280.0000","6,208.0000","6,233.8000",8.3999,0.1349,"11,448","14,302,444,544","6,242.8000"
IC00C1,IC当月连续,2017-08-04,"6,235.4000","6,279.6000","6,180.2000","6,185.2000",-48.5996,-0.7796,"11,656","14,557,726,720","6,217.2000"
IC00C1,IC当月连续,2017-08-07,"6,205.0000","6,284.0000","6,191.8000","6,280.0000",94.7998,1.5327,"10,457","13,045,766,144","6,270.0000"
IC00C1,IC当月连续,2017-08-08,"6,280.0000","6,306.6000","6,253.6000","6,272.2000",-7.7998,-0.1242,"10,318","12,960,864,512","6,264.0000"
IC00C1,IC当月连续,2017-08-09,"6,270.0000","6,333.0000","6,265.0000","6,317.4000",45.1997,0.7206,"9,116","11,476,503,296","6,318.6000"
IC00C1,IC当月连续,2017-08-10,"6,296.0000","6,323.2000","6,213.6000","6,251.0000",-66.3999,-1.0511,"11,676","14,650,309,888","6,252.6000"
IC00C1,IC当月连续,2017-08-11,"6,231.2000","6,268.2000","6,118.2000","6,139.2000",-111.7998,-1.7885,"13,899","17,248,348,416","6,156.2000"
IC00C1,IC当月连续,2017-08-14,"6,159.0000","6,288.2000","6,155.0000","6,286.4000",147.1997,2.3977,"11,498","14,346,195,712","6,278.4000"
IC00C1,IC当月连续,2017-08-15,"6,283.2000","6,311.8000","6,265.8000","6,292.8000",6.3999,0.1018,"9,847","12,385,306,624","6,286.8000"
IC00C1,IC当月连续,2017-08-16,"6,290.0000","6,321.6000","6,254.6000","6,309.6000",16.8003,0.2670,"9,824","12,372,141,824","6,310.4000"
IC00C1,IC当月连续,2017-08-17,"6,327.0000","6,375.0000","6,296.6000","6,365.8000",56.1997,0.8907,"8,103","10,269,352,192","6,363.4000"
IC00C1,IC当月连续,2017-08-18,"6,338.8000","6,367.0000","6,328.0000","6,349.8000",-16.0000,-0.2513,"4,222","5,360,114,688","6,349.9600"
IC00C1,IC当月连续,2017-08-21,"6,300.4000","6,369.8000","6,300.2000","6,358.8000",9.0000,0.1417,"9,814","12,459,752,192","6,362.8000"
IC00C1,IC当月连续,2017-08-22,"6,361.4000","6,361.4000","6,311.2000","6,336.0000",-22.7998,-0.3586,"9,826","12,443,182,592","6,330.6000"
IC00C1,IC当月连续,2017-08-23,"6,330.0000","6,343.0000","6,245.8000","6,285.2000",-50.7998,-0.8018,"11,679","14,708,282,368","6,290.4000"
IC00C1,IC当月连续,2017-08-24,"6,295.2000","6,306.0000","6,238.0000","6,248.6000",-36.6001,-0.5823,"10,851","13,611,848,192","6,253.4000"
IC00C1,IC当月连续,2017-08-25,"6,254.6000","6,354.2000","6,254.4000","6,327.2000",78.6001,1.2579,"12,426","15,671,648,512","6,334.4000"
IC00C1,IC当月连续,2017-08-28,"6,340.4000","6,455.2000","6,331.4000","6,417.8000",90.5996,1.4319,"12,706","16,287,414,272","6,421.6000"
IC00C1,IC当月连续,2017-08-29,"6,418.0000","6,436.0000","6,368.4000","6,389.8000",-28.0000,-0.4363,"9,490","12,162,452,224","6,390.4000"
IC00C1,IC当月连续,2017-08-30,"6,391.2000","6,459.8000","6,386.0000","6,433.6000",43.8003,0.6855,"9,523","12,243,239,936","6,443.6000"
IC00C1,IC当月连续,2017-08-31,"6,441.4000","6,474.6000","6,423.0000","6,464.2000",30.6001,0.4756,"9,403","12,126,583,296","6,463.8000"
IC00C1,IC当月连续,2017-09-01,"6,474.4000","6,548.0000","6,444.8000","6,528.6000",64.3999,0.9963,"11,171","14,532,082,176","6,520.2000"
IC00C1,IC当月连续,2017-09-04,"6,536.2000","6,561.0000","6,510.8000","6,548.6000",20.0000,0.3063,"9,401","12,296,724,480","6,539.8000"
IC00C1,IC当月连续,2017-09-05,"6,548.8000","6,576.0000","6,516.4000","6,569.2000",20.6001,0.3146,"9,619","12,598,924,288","6,566.6000"
IC00C1,IC当月连续,2017-09-06,"6,554.8000","6,612.0000","6,544.0000","6,593.6000",24.3999,0.3714,"9,571","12,597,357,056","6,599.2000"
IC00C1,IC当月连续,2017-09-07,"6,595.2000","6,616.0000","6,535.8000","6,549.4000",-44.2002,-0.6704,"9,524","12,536,953,088","6,561.4000"
IC00C1,IC当月连续,2017-09-08,"6,556.6000","6,613.2000","6,522.0000","6,553.2000",3.8003,0.0580,"10,936","14,359,907,840","6,540.6000"
IC00C1,IC当月连续,2017-09-11,"6,562.0000","6,662.2000","6,556.2000","6,661.8000",108.5996,1.6572,"11,705","15,479,924,480","6,640.6000"
IC00C1,IC当月连续,2017-09-12,"6,671.2000","6,727.8000","6,616.8000","6,646.6000",-15.1997,-0.2282,"12,628","16,864,436,480","6,656.2000"
IC00C1,IC当月连续,2017-09-13,"6,641.4000","6,690.6000","6,622.4000","6,681.6000",35.0000,0.5266,"10,725","14,284,081,408","6,680.6000"
IC00C1,IC当月连续,2017-09-14,"6,689.0000","6,714.0000","6,652.4000","6,681.4000",-0.2002,-0.0030,"8,593","11,484,850,944","6,670.0000"
IC00C1,IC当月连续,2017-09-15,"6,675.8000","6,676.0000","6,605.6000","6,629.2000",-52.1997,-0.7813,"5,483","7,282,020,096","6,629.0900"
IC00C1,IC当月连续,2017-09-18,"6,577.0000","6,678.6000","6,577.0000","6,678.4000",49.1997,0.7422,"11,344","15,058,587,648","6,654.4000"
IC00C1,IC当月连续,2017-09-19,"6,684.8000","6,695.6000","6,579.2000","6,600.6000",-77.7998,-1.1649,"11,034","14,653,854,208","6,613.6000"
IC00C1,IC当月连续,2017-09-20,"6,606.2000","6,687.0000","6,589.6000","6,668.6000",68.0000,1.0302,"10,902","14,493,064,960","6,673.2000"
IC00C1,IC当月连续,2017-09-21,"6,673.8000","6,678.0000","6,574.0000","6,594.6000",-74.0000,-1.1097,"11,326","15,012,007,936","6,593.2000"
IC00C1,IC当月连续,2017-09-22,"6,583.4000","6,585.4000","6,492.6000","6,532.2000",-62.3999,-0.9462,"11,104","14,526,597,632","6,539.6000"
IC00C1,IC当月连续,2017-09-25,"6,536.2000","6,555.2000","6,433.6000","6,440.8000",-91.4004,-1.3992,"10,909","14,180,514,560","6,465.4000"
IC00C1,IC当月连续,2017-09-26,"6,450.2000","6,499.8000","6,450.0000","6,485.0000",44.2002,0.6863,"9,697","12,560,345,088","6,473.8000"
IC00C1,IC当月连续,2017-09-27,"6,495.8000","6,583.8000","6,495.0000","6,560.0000",75.0000,1.1565,"9,570","12,538,299,648","6,569.8000"
IC00C1,IC当月连续,2017-09-28,"6,559.6000","6,598.0000","6,515.6000","6,552.0000",-8.0000,-0.1220,"8,530","11,191,577,344","6,566.4000"
IC00C1,IC当月连续,2017-09-29,"6,564.8000","6,620.0000","6,546.6000","6,598.2000",46.2002,0.7051,"9,176","12,093,308,160","6,577.2000"
IC00C1,IC当月连续,2017-10-09,"6,699.0000","6,715.0000","6,644.4000","6,684.2000",86.0000,1.3034,"9,761","13,045,082,880","6,674.0000"
IC00C1,IC当月连续,2017-10-10,"6,690.2000","6,718.4000","6,656.0000","6,717.0000",32.7998,0.4907,"9,048","12,093,669,632","6,696.8000"
IC00C1,IC当月连续,2017-10-11,"6,726.0000","6,729.0000","6,646.2000","6,660.8000",-56.2002,-0.8367,"9,397","12,548,870,656","6,660.2000"
IC00C1,IC当月连续,2017-10-12,"6,656.8000","6,674.6000","6,603.4000","6,650.2000",-10.5996,-0.1591,"9,198","12,219,853,312","6,630.2000"
IC00C1,IC当月连续,2017-10-13,"6,661.0000","6,722.6000","6,655.4000","6,722.0000",71.7998,1.0797,"9,541","12,764,558,080","6,710.2000"
IC00C1,IC当月连续,2017-10-16,"6,728.0000","6,728.0000","6,600.0000","6,606.6000",-115.3999,-1.7168,"11,680","15,544,021,248","6,627.6000"
IC00C1,IC当月连续,2017-10-17,"6,600.0000","6,652.6000","6,584.4000","6,591.8000",-14.8003,-0.2240,"10,644","14,079,640,576","6,604.2000"
IC00C1,IC当月连续,2017-10-18,"6,598.2000","6,627.8000","6,531.2000","6,542.8000",-49.0000,-0.7433,"10,362","13,660,213,504","6,559.8000"
IC00C1,IC当月连续,2017-10-19,"6,543.0000","6,566.0000","6,487.0000","6,497.0000",-45.7998,-0.7000,"8,358","10,917,051,904","6,509.0000"
IC00C1,IC当月连续,2017-10-20,"6,515.8000","6,559.0000","6,499.0000","6,548.0000",51.0000,0.7850,"4,910","6,420,483,328","6,549.2700"
IC00C1,IC当月连续,2017-10-23,"6,536.8000","6,584.6000","6,520.2000","6,576.2000",28.2002,0.4307,"8,413","11,020,363,008","6,566.0000"
IC00C1,IC当月连续,2017-10-24,"6,570.0000","6,574.2000","6,495.8000","6,560.8000",-15.4004,-0.2342,"10,951","14,311,330,048","6,537.6000"
IC00C1,IC当月连续,2017-10-25,"6,565.0000","6,618.2000","6,526.0000","6,599.8000",39.0000,0.5944,"12,020","15,821,798,912","6,598.4000"
IC00C1,IC当月连续,2017-10-26,"6,599.8000","6,671.4000","6,570.2000","6,622.6000",22.8003,0.3455,"11,669","15,465,571,072","6,637.2000"
IC00C1,IC当月连续,2017-10-27,"6,625.4000","6,638.8000","6,566.0000","6,601.4000",-21.2002,-0.3201,"9,710","12,823,474,944","6,586.2000"
IC00C1,IC当月连续,2017-10-30,"6,600.0000","6,607.0000","6,409.0000","6,468.2000",-133.1997,-2.0177,"12,708","16,475,687,168","6,466.6000"
IC00C1,IC当月连续,2017-10-31,"6,468.0000","6,524.8000","6,446.6000","6,507.6000",39.3999,0.6091,"9,877","12,806,081,280","6,502.6000"
IC00C1,IC当月连续,2017-11-01,"6,520.0000","6,563.6000","6,476.4000","6,481.0000",-26.6001,-0.4088,"10,581","13,806,707,968","6,499.4000"
IC00C1,IC当月连续,2017-11-02,"6,480.4000","6,490.4000","6,403.0000","6,440.0000",-41.0000,-0.6326,"10,208","13,172,682,240","6,426.0000"
IC00C1,IC当月连续,2017-11-03,"6,440.0000","6,463.0000","6,320.0000","6,362.0000",-78.0000,-1.2112,"11,202","14,325,969,664","6,353.6000"
IC00C1,IC当月连续,2017-11-06,"6,380.0000","6,481.2000","6,357.2000","6,475.0000",113.0000,1.7762,"10,490","13,468,340,736","6,469.0000"
IC00C1,IC当月连续,2017-11-07,"6,479.8000","6,519.6000","6,452.4000","6,514.4000",39.3999,0.6085,"10,105","13,108,304,640","6,505.0000"
IC00C1,IC当月连续,2017-11-08,"6,515.0000","6,588.0000","6,504.6000","6,541.0000",26.6001,0.4083,"10,231","13,406,964,480","6,548.4000"
IC00C1,IC当月连续,2017-11-09,"6,540.6000","6,602.0000","6,536.0000","6,600.4000",59.3999,0.9081,"8,469","11,118,287,616","6,580.0000"
IC00C1,IC当月连续,2017-11-10,"6,594.8000","6,643.8000","6,571.6000","6,619.6000",19.2002,0.2909,"9,186","12,135,237,120","6,624.8000"
IC00C1,IC当月连续,2017-11-13,"6,627.0000","6,666.4000","6,601.0000","6,654.0000",34.3999,0.5197,"8,177","10,858,545,920","6,654.0000"
IC00C1,IC当月连续,2017-11-14,"6,642.0000","6,658.6000","6,575.8000","6,591.2000",-62.7998,-0.9438,"9,516","12,604,626,944","6,593.8000"
IC00C1,IC当月连续,2017-11-15,"6,576.2000","6,592.0000","6,496.0000","6,527.0000",-64.2002,-0.9740,"9,863","12,908,401,408","6,528.4000"
IC00C1,IC当月连续,2017-11-16,"6,531.2000","6,574.8000","6,513.6000","6,556.0000",29.0000,0.4443,"6,801","8,911,601,920","6,560.8000"
IC00C1,IC当月连续,2017-11-17,"6,556.6000","6,567.0000","6,430.0000","6,433.0000",-123.0000,-1.8761,"3,692","4,791,530,752","6,433.8500"
IC00C1,IC当月连续,2017-11-20,"6,325.2000","6,404.8000","6,220.0000","6,389.6000",-43.3999,-0.6746,"12,786","16,126,216,448","6,376.8000"
IC00C1,IC当月连续,2017-11-21,"6,389.2000","6,444.6000","6,348.0000","6,418.0000",28.3999,0.4445,"11,744","15,040,302,592","6,412.8000"
IC00C1,IC当月连续,2017-11-22,"6,430.0000","6,478.4000","6,342.4000","6,375.2000",-42.7998,-0.6669,"11,872","15,229,702,144","6,379.4000"
IC00C1,IC当月连续,2017-11-23,"6,385.2000","6,398.8000","6,206.6000","6,208.2000",-167.0000,-2.6195,"12,836","16,234,442,496","6,269.4000"
IC00C1,IC当月连续,2017-11-24,"6,208.2000","6,289.2000","6,200.0000","6,227.0000",18.7998,0.3028,"11,166","13,947,642,368","6,259.8000"
IC00C1,IC当月连续,2017-11-27,"6,242.8000","6,263.2000","6,131.4000","6,136.0000",-91.0000,-1.4614,"11,442","14,213,294,080","6,168.4000"
IC00C1,IC当月连续,2017-11-28,"6,147.4000","6,276.8000","6,147.4000","6,262.4000",126.3999,2.0600,"11,769","14,653,705,472","6,263.4000"
IC00C1,IC当月连续,2017-11-29,"6,255.0000","6,320.0000","6,176.8000","6,273.2000",10.8003,0.1725,"11,922","14,901,519,872","6,289.4000"
IC00C1,IC当月连续,2017-11-30,"6,260.0000","6,290.8000","6,190.8000","6,200.0000",-73.2002,-1.1669,"10,720","13,396,899,328","6,213.0000"
IC00C1,IC当月连续,2017-12-01,"6,218.8000","6,324.2000","6,215.0000","6,279.0000",79.0000,1.2742,"10,660","13,385,232,384","6,279.8000"
IC00C1,IC当月连续,2017-12-04,"6,279.0000","6,329.0000","6,217.6000","6,233.8000",-45.2002,-0.7199,"10,948","13,722,745,600","6,241.6000"
IC00C1,IC当月连续,2017-12-05,"6,226.4000","6,247.8000","6,061.4000","6,098.0000",-135.7998,-2.1784,"11,557","14,230,961,152","6,092.8000"
IC00C1,IC当月连续,2017-12-06,"6,103.0000","6,140.4000","6,026.0000","6,132.0000",34.0000,0.5576,"13,550","16,505,667,840","6,097.4000"
IC00C1,IC当月连续,2017-12-07,"6,129.0000","6,169.8000","6,082.4000","6,085.6000",-46.3999,-0.7567,"11,733","14,385,564,416","6,106.4000"
IC00C1,IC当月连续,2017-12-08,"6,088.6000","6,214.8000","6,088.6000","6,174.0000",88.3999,1.4526,"11,866","14,642,665,472","6,181.2000"
IC00C1,IC当月连续,2017-12-11,"6,198.2000","6,273.0000","6,198.2000","6,270.6000",96.6001,1.5646,"10,107","12,619,978,240","6,259.0000"
IC00C1,IC当月连续,2017-12-12,"6,260.0000","6,281.8000","6,217.2000","6,226.8000",-43.8003,-0.6985,"10,533","13,174,890,496","6,239.0000"
IC00C1,IC当月连续,2017-12-13,"6,233.0000","6,274.6000","6,201.6000","6,273.8000",47.0000,0.7548,"10,388","12,968,929,792","6,261.8000"
IC00C1,IC当月连续,2017-12-14,"6,278.0000","6,295.8000","6,236.0000","6,284.0000",10.2002,0.1626,"8,162","10,230,147,584","6,279.6000"
IC00C1,IC当月连续,2017-12-15,"6,277.0000","6,294.8000","6,207.2000","6,233.6000",-50.3999,-0.8020,"4,442","5,554,532,608","6,234.2700"
IC00C1,IC当月连续,2017-12-18,"6,216.0000","6,227.6000","6,135.2000","6,161.8000",-71.8003,-1.1518,"9,672","11,954,089,728","6,160.6000"
IC00C1,IC当月连续,2017-12-19,"6,177.6000","6,246.6000","6,170.6000","6,234.0000",72.2002,1.1717,"9,895","12,311,106,560","6,230.6000"
IC00C1,IC当月连续,2017-12-20,"6,230.4000","6,238.6000","6,150.0000","6,158.4000",-75.6001,-1.2127,"9,779","12,092,909,568","6,161.8000"
IC00C1,IC当月连续,2017-12-21,"6,160.0000","6,269.0000","6,107.2000","6,227.0000",68.6001,1.1139,"12,255","15,191,594,240","6,244.2000"
IC00C1,IC当月连续,2017-12-22,"6,234.0000","6,276.6000","6,223.2000","6,243.2000",16.2002,0.2602,"7,802","9,749,003,008","6,235.4000"
IC00C1,IC当月连续,2017-12-25,"6,245.4000","6,265.6000","6,142.6000","6,162.0000",-81.2002,-1.3006,"9,515","11,778,045,952","6,156.2000"
IC00C1,IC当月连续,2017-12-26,"6,163.0000","6,234.6000","6,132.2000","6,219.4000",57.3999,0.9315,"9,924","12,274,172,416","6,213.6000"
IC00C1,IC当月连续,2017-12-27,"6,230.0000","6,233.8000","6,147.8000","6,156.2000",-63.1997,-1.0162,"9,052","11,212,462,592","6,164.2000"
IC00C1,IC当月连续,2017-12-28,"6,145.0000","6,242.8000","6,145.0000","6,206.0000",49.7998,0.8089,"9,604","11,921,988,864","6,215.2000"
IC00C1,IC当月连续,2017-12-29,"6,206.0000","6,305.0000","6,205.2000","6,280.8000",74.7998,1.2053,"8,330","10,394,422,272","6,259.4000"
IC00C1,IC当月连续,2018-01-02,"6,293.0000","6,355.0000","6,266.6000","6,345.0000",64.2002,1.0222,"8,880","11,217,410,304","6,344.0000"
IC00C1,IC当月连续,2018-01-03,"6,350.0000","6,411.4000","6,336.4000","6,388.2000",43.2002,0.6809,"8,896","11,348,790,784","6,392.6000"
IC00C1,IC当月连续,2018-01-04,"6,375.0000","6,414.8000","6,375.0000","6,406.8000",18.5996,0.2912,"7,374","9,435,132,928","6,404.4000"
IC00C1,IC当月连续,2018-01-05,"6,407.2000","6,429.2000","6,383.6000","6,400.8000",-6.0000,-0.0937,"7,585","9,716,800,000","6,407.0000"
IC00C1,IC当月连续,2018-01-08,"6,400.8000","6,443.6000","6,378.6000","6,433.0000",32.2002,0.5031,"7,945","10,195,577,600","6,430.6000"
IC00C1,IC当月连续,2018-01-09,"6,433.0000","6,437.6000","6,402.2000","6,435.0000",2.0000,0.0311,"7,365","9,457,612,288","6,423.0000"
IC00C1,IC当月连续,2018-01-10,"6,427.0000","6,436.2000","6,360.0000","6,406.6000",-28.3999,-0.4413,"8,377","10,709,147,648","6,395.2000"
IC00C1,IC当月连续,2018-01-11,"6,384.8000","6,443.0000","6,372.2000","6,423.2000",16.6001,0.2591,"8,463","10,846,720,512","6,428.8000"
IC00C1,IC当月连续,2018-01-12,"6,419.8000","6,428.2000","6,372.8000","6,401.2000",-22.0000,-0.3425,"8,205","10,505,556,992","6,395.0000"
IC00C1,IC当月连续,2018-01-15,"6,393.2000","6,396.0000","6,242.2000","6,273.0000",-128.2002,-2.0028,"9,382","11,850,684,416","6,268.2000"
IC00C1,IC当月连续,2018-01-16,"6,261.2000","6,317.8000","6,261.2000","6,285.6000",12.6001,0.2009,"9,437","11,871,699,712","6,280.0000"
IC00C1,IC当月连续,2018-01-17,"6,279.6000","6,299.2000","6,193.2000","6,250.0000",-35.6001,-0.5664,"10,326","12,904,266,752","6,271.0000"
IC00C1,IC当月连续,2018-01-18,"6,252.0000","6,316.8000","6,246.2000","6,285.6000",35.6001,0.5696,"6,976","8,771,201,536","6,285.8000"
IC00C1,IC当月连续,2018-01-19,"6,284.2000","6,333.8000","6,268.8000","6,281.0000",-4.6001,-0.0732,"3,931","4,950,314,240","6,280.9400"
IC00C1,IC当月连续,2018-01-22,"6,234.8000","6,359.8000","6,200.8000","6,348.6000",67.6001,1.0763,"10,788","13,577,432,576","6,349.8000"
IC00C1,IC当月连续,2018-01-23,"6,346.8000","6,377.0000","6,323.6000","6,345.8000",-2.8003,-0.0441,"8,050","10,218,044,160","6,341.2000"
IC00C1,IC当月连续,2018-01-24,"6,350.0000","6,430.0000","6,326.6000","6,409.6000",63.8003,1.0054,"10,524","13,430,338,048","6,416.4000"
IC00C1,IC当月连续,2018-01-25,"6,395.0000","6,449.6000","6,382.0000","6,387.0000",-22.6001,-0.3526,"9,106","11,691,447,296","6,402.2000"
IC00C1,IC当月连续,2018-01-26,"6,387.0000","6,413.8000","6,377.0000","6,397.0000",10.0000,0.1566,"7,311","9,351,343,872","6,396.8000"
IC00C1,IC当月连续,2018-01-29,"6,396.8000","6,430.4000","6,287.2000","6,312.2000",-84.7998,-1.3256,"9,592","12,188,254,976","6,307.4000"
IC00C1,IC当月连续,2018-01-30,"6,307.8000","6,346.0000","6,291.4000","6,302.8000",-9.4004,-0.1489,"7,853","9,932,585,216","6,307.0000"
IC00C1,IC当月连续,2018-01-31,"6,280.0000","6,285.0000","6,156.6000","6,186.6000",-116.1997,-1.8436,"9,923","12,323,464,448","6,177.0000"
IC00C1,IC当月连续,2018-02-01,"6,189.8000","6,212.0000","5,961.4000","5,970.0000",-216.6001,-3.5011,"11,166","13,572,511,232","5,992.2000"
IC00C1,IC当月连续,2018-02-02,"5,959.4000","6,018.6000","5,832.6000","5,986.2000",16.2002,0.2714,"11,551","13,756,238,080","5,982.8000"
IC00C1,IC当月连续,2018-02-05,"5,930.0000","6,015.8000","5,916.4000","5,979.8000",-6.4004,-0.1069,"8,507","10,150,531,584","5,979.2000"
IC00C1,IC当月连续,2018-02-06,"5,913.0000","5,933.2000","5,651.8000","5,686.8000",-293.0000,-4.8998,"12,013","13,985,899,264","5,733.4000"
IC00C1,IC当月连续,2018-02-07,"5,805.2000","5,837.0000","5,606.8000","5,663.0000",-23.7998,-0.4185,"12,850","14,729,347,072","5,689.0000"
IC00C1,IC当月连续,2018-02-08,"5,689.0000","5,804.8000","5,680.0000","5,747.0000",84.0000,1.4833,"10,648","12,260,628,480","5,749.8000"
IC00C1,IC当月连续,2018-02-09,"5,645.0000","5,678.0000","5,453.2000","5,504.0000",-243.0000,-4.2283,"11,985","13,364,141,056","5,501.0000"
IC00C1,IC当月连续,2018-02-12,"5,595.0000","5,723.2000","5,565.2000","5,661.0000",157.0000,2.8525,"9,667","10,928,773,888","5,691.2000"
IC00C1,IC当月连续,2018-02-13,"5,700.4000","5,784.0000","5,698.0000","5,713.8000",52.7998,0.9327,"7,821","8,977,107,712","5,712.8000"
IC00C1,IC当月连续,2018-02-14,"5,719.2000","5,748.4000","5,692.4000","5,730.0000",16.2002,0.2835,"4,952","5,663,499,008","5,732.6000"
IC00C1,IC当月连续,2018-02-22,"5,780.0000","5,878.0000","5,779.0000","5,866.0000",136.0000,2.3735,"3,030","3,535,515,200","5,866.5600"
IC00C1,IC当月连续,2018-02-23,"5,830.0000","5,853.4000","5,777.0000","5,833.4000",-32.6001,-0.5557,"9,405","10,946,426,112","5,824.6000"
IC00C1,IC当月连续,2018-02-26,"5,876.6000","6,013.8000","5,865.0000","6,004.6000",171.2002,2.9348,"11,347","13,481,589,248","5,995.0000"
IC00C1,IC当月连续,2018-02-27,"5,998.0000","6,022.6000","5,965.0000","5,979.6000",-25.0000,-0.4163,"9,180","11,010,456,320","5,993.0000"
IC00C1,IC当月连续,2018-02-28,"5,953.6000","6,026.0000","5,918.2000","5,983.4000",3.7998,0.0635,"10,025","11,988,849,664","5,992.2000"
IC00C1,IC当月连续,2018-03-01,"5,957.8000","6,074.4000","5,941.2000","6,057.8000",74.3999,1.2434,"10,536","12,695,557,376","6,047.0000"
IC00C1,IC当月连续,2018-03-02,"6,019.8000","6,068.0000","6,005.0000","6,035.2000",-22.5996,-0.3731,"10,214","12,324,631,808","6,024.6000"
IC00C1,IC当月连续,2018-03-05,"6,050.2000","6,066.4000","5,970.2000","6,019.2000",-16.0000,-0.2651,"9,630","11,583,874,048","6,013.6000"
IC00C1,IC当月连续,2018-03-06,"6,035.8000","6,116.0000","6,025.2000","6,111.8000",92.5996,1.5384,"10,569","12,841,201,152","6,097.6000"
IC00C1,IC当月连续,2018-03-07,"6,095.0000","6,106.0000","6,023.6000","6,031.0000",-80.7998,-1.3220,"10,792","13,106,372,608","6,045.4000"
IC00C1,IC当月连续,2018-03-08,"6,049.0000","6,107.6000","6,039.0000","6,095.4000",64.3999,1.0678,"9,471","11,511,405,056","6,092.8000"
IC00C1,IC当月连续,2018-03-09,"6,108.8000","6,207.8000","6,096.4000","6,198.8000",103.3999,1.6964,"10,397","12,799,387,904","6,195.2000"
IC00C1,IC当月连续,2018-03-12,"6,233.0000","6,295.8000","6,225.6000","6,275.4000",76.6001,1.2357,"10,294","12,901,279,488","6,279.6000"
IC00C1,IC当月连续,2018-03-13,"6,274.6000","6,284.6000","6,233.2000","6,241.0000",-34.3999,-0.5482,"9,979","12,492,871,936","6,252.4000"
IC00C1,IC当月连续,2018-03-14,"6,234.4000","6,253.8000","6,157.4000","6,177.0000",-64.0000,-1.0255,"10,245","12,725,167,104","6,190.2000"
